,Survived,Pclass,Sex,Fare,Embarked,Deck,Age_cat,Tickets,is_crew,mean_fares,Title,Family,Family_classif,Age_gender
524,0,3,male,1.9781283799793465,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
525,0,3,male,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
526,1,2,female,2.3513752571634776,S,N,Adult,W,0,2.8310588265196923,Miss.,1,Little,female_Adult
527,0,1,male,5.401682292340279,S,C,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
528,0,3,male,2.0700223197633445,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
529,0,2,male,2.4423470353692043,S,N,Adult,D,0,2.8310588265196923,Mr.,4,Moderate,male_Adult
530,1,2,female,3.258096538021482,S,N,Child,D,0,2.8310588265196923,Miss.,3,Moderate,female_Child
531,0,3,male,1.9781283799793465,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
532,0,3,male,1.9781283799793465,C,N,Teen,D,0,2.396079697380563,Mr.,3,Moderate,male_Teen
533,1,3,female,3.107197616774036,C,N,Adult,D,0,2.396079697380563,Mrs.,3,Moderate,female_Adult
534,0,3,female,2.1590033645160216,S,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
535,1,2,female,3.2676659890376327,S,N,Child,F,0,2.8310588265196923,Miss.,3,Moderate,female_Child
536,0,1,male,3.279029747687948,S,B,Adult,D,0,4.078828900431776,Others,1,Little,male_Adult
537,1,1,female,4.667440511714216,C,N,Adult,P,0,4.078828900431776,Miss.,1,Little,female_Adult
538,0,3,male,2.6741486494265287,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
539,1,1,female,3.901972669574645,C,B,Adult,D,0,4.078828900431776,Miss.,3,Moderate,female_Adult
540,1,1,female,4.2626798770413155,S,B,Adult,W,0,4.078828900431776,Miss.,3,Moderate,female_Adult
541,0,3,female,3.442819056352975,S,N,Child,D,0,2.396079697380563,Miss.,7,High,female_Child
542,0,3,female,3.442819056352975,S,N,Child,D,0,2.396079697380563,Miss.,7,High,female_Child
543,1,2,male,3.258096538021482,S,N,Adult,D,0,2.8310588265196923,Mr.,2,Little,male_Adult
544,0,1,male,4.667440511714216,C,C,Adult,P,0,4.078828900431776,Mr.,2,Little,male_Adult
545,0,1,male,3.258096538021482,S,N,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
546,1,2,female,3.258096538021482,S,N,Teen,D,0,2.8310588265196923,Mrs.,2,Little,female_Teen
547,1,2,male,2.6291873526764853,C,N,Adult,S,0,2.8310588265196923,Mr.,1,Little,male_Adult
548,0,3,male,3.021643655338492,S,N,Adult,D,0,2.396079697380563,Mr.,3,Moderate,male_Adult
549,1,2,male,3.6041382256588457,S,N,Child,C,0,2.8310588265196923,Master.,3,Moderate,male_Child
550,1,1,male,4.708478296903478,C,C,Teen,D,0,4.078828900431776,Mr.,3,Moderate,male_Teen
551,0,2,male,3.258096538021482,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
552,0,3,male,2.0578603336462318,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
553,1,3,male,1.9775472339984959,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
554,1,3,female,2.0509134580652977,S,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
555,0,1,male,3.279029747687948,S,N,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
556,1,1,female,3.6788291182604347,C,A,Adult,D,0,4.078828900431776,Others,2,Little,female_Adult
557,0,1,male,5.427260122463419,C,N,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
558,1,1,female,4.3776420363560575,S,E,Adult,D,0,4.078828900431776,Mrs.,3,Moderate,female_Adult
559,1,3,female,2.856470206220483,S,N,Adult,D,0,2.396079697380563,Mrs.,2,Little,female_Adult
560,0,3,male,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
561,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
562,0,2,male,2.6026896854443837,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
563,0,3,male,2.0856720914304723,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
564,0,3,female,2.0856720914304723,S,N,Adult,S,0,2.396079697380563,Miss.,1,Little,female_Adult
565,0,3,male,3.184284380098582,S,N,Adult,A,0,2.396079697380563,Mr.,3,Moderate,male_Adult
566,0,3,male,2.0663309725297405,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
567,0,3,female,3.048087503887919,S,N,Adult,D,0,2.396079697380563,Mrs.,5,Moderate,female_Adult
568,0,3,male,1.9781283799793465,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
569,1,3,male,2.061048420562944,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
570,1,2,male,2.3513752571634776,S,N,Adult,S,0,2.8310588265196923,Mr.,1,Little,male_Adult
571,1,1,female,3.9411778425916384,S,C,Adult,D,0,4.078828900431776,Mrs.,3,Moderate,female_Adult
572,1,1,male,3.272890413174439,S,E,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
573,1,3,female,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
574,0,3,male,2.0856720914304723,S,N,Teen,A,0,2.396079697380563,Mr.,1,Little,male_Teen
575,0,3,male,2.6741486494265287,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
576,1,2,female,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Miss.,1,Little,female_Adult
577,1,1,female,4.023564380161053,S,E,Adult,D,0,4.078828900431776,Mrs.,2,Little,female_Adult
578,0,3,female,2.671268644120752,C,N,Adult,D,0,2.396079697380563,Mrs.,2,Little,female_Adult
579,1,3,male,2.0700223197633445,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
580,1,2,female,3.4011973816621555,S,N,Adult,D,0,2.8310588265196923,Miss.,3,Moderate,female_Adult
581,1,1,female,4.708478296903478,C,C,Adult,D,0,4.078828900431776,Mrs.,3,Moderate,female_Adult
582,0,2,male,3.258096538021482,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
583,0,1,male,3.69199958145018,C,A,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
584,0,3,male,2.1647587760866425,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
585,1,1,female,4.3776420363560575,S,E,Teen,D,0,4.078828900431776,Miss.,3,Moderate,female_Teen
586,0,2,male,2.70805020110221,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
587,1,1,male,4.37197629882038,C,B,Adult,D,0,4.078828900431776,Mr.,3,Moderate,male_Adult
588,0,3,male,2.0856720914304723,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
589,0,3,male,2.0856720914304723,S,N,Adult,A,0,2.396079697380563,Mr.,1,Little,male_Adult
590,0,3,male,1.9636097261547143,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
591,1,1,female,4.3601222251801195,C,D,Adult,D,0,4.078828900431776,Mrs.,2,Little,female_Adult
592,0,3,male,1.9810014688665833,S,N,Adult,A,0,2.396079697380563,Mr.,1,Little,male_Adult
593,0,3,female,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Miss.,3,Moderate,female_Adult
594,0,2,male,3.258096538021482,S,N,Adult,S,0,2.8310588265196923,Mr.,2,Little,male_Adult
595,0,3,male,3.184284380098582,S,N,Adult,D,0,2.396079697380563,Mr.,3,Moderate,male_Adult
596,1,2,female,3.4965075614664802,S,N,Adult,D,0,2.8310588265196923,Miss.,1,Little,female_Adult
597,0,3,male,0.0,S,N,Adult,L,1,2.396079697380563,Mr.,1,Little,male_Adult
598,0,3,male,1.9775472339984959,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
599,1,1,male,4.041808390519271,C,A,Adult,P,0,4.078828900431776,Others,2,Little,male_Adult
600,1,2,female,3.295836866004329,S,N,Adult,D,0,2.8310588265196923,Mrs.,4,Moderate,female_Adult
601,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
602,0,1,male,3.7471483622379123,S,N,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
603,0,3,male,2.0856720914304723,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
604,1,1,male,3.279029747687948,C,N,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
605,0,3,male,2.744060638625243,S,N,Adult,D,0,2.396079697380563,Mr.,2,Little,male_Adult
606,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
607,1,1,male,3.417726683613366,S,N,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
608,1,2,female,3.7276000422255353,C,N,Adult,S,0,2.8310588265196923,Mrs.,4,Moderate,female_Adult
609,1,1,female,5.033456237506958,S,C,Adult,P,0,4.078828900431776,Miss.,1,Little,female_Adult
610,0,3,female,3.442819056352975,S,N,Adult,D,0,2.396079697380563,Mrs.,7,High,female_Adult
611,0,3,male,1.9530276168241774,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
612,1,3,female,2.740840023925201,Q,N,Adult,D,0,2.396079697380563,Miss.,2,Little,female_Adult
613,0,3,male,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
614,0,3,male,2.0856720914304723,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
615,1,2,female,4.174387269895637,S,N,Adult,D,0,2.8310588265196923,Miss.,4,Moderate,female_Adult
616,0,3,male,2.667228206581955,S,N,Adult,D,0,2.396079697380563,Mr.,3,Moderate,male_Adult
617,0,3,female,2.7788192719904172,S,N,Adult,A,0,2.396079697380563,Mrs.,2,Little,female_Adult
618,1,2,female,3.6635616461296463,S,F,Child,D,0,2.8310588265196923,Miss.,4,Moderate,female_Child
619,0,2,male,2.3513752571634776,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
620,0,3,male,2.6709850297651974,C,N,Adult,D,0,2.396079697380563,Mr.,2,Little,male_Adult
621,1,1,male,3.961845018011234,S,D,Adult,D,0,4.078828900431776,Mr.,2,Little,male_Adult
622,1,3,male,2.7563132422397203,C,N,Teen,D,0,2.396079697380563,Mr.,3,Moderate,male_Teen
623,0,3,male,2.061048420562944,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
624,0,3,male,2.7788192719904172,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
625,0,1,male,3.4757109858218045,S,D,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
626,0,2,male,2.513656063073986,Q,N,Adult,D,0,2.8310588265196923,Others,1,Little,male_Adult
627,1,1,female,4.356174068347218,S,D,Adult,D,0,4.078828900431776,Miss.,1,Little,female_Adult
628,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
629,0,3,male,2.0455356796500372,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
630,1,1,male,3.4011973816621555,S,A,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
631,0,3,male,1.9536231841196134,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
632,1,1,male,3.417726683613366,C,B,Adult,D,0,4.078828900431776,Others,1,Little,male_Adult
633,0,1,male,0.0,S,N,Adult,D,1,4.078828900431776,Mr.,1,Little,male_Adult
634,0,3,female,3.32862668882732,S,N,Child,D,0,2.396079697380563,Miss.,6,High,female_Child
635,1,2,female,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Miss.,1,Little,female_Adult
636,0,3,male,2.0700223197633445,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
637,0,2,male,3.2676659890376327,S,N,Adult,C,0,2.8310588265196923,Mr.,3,Moderate,male_Adult
638,0,3,female,3.6810362766529106,S,N,Adult,D,0,2.396079697380563,Mrs.,6,High,female_Adult
639,0,3,male,2.7788192719904172,S,N,Adult,D,0,2.396079697380563,Mr.,2,Little,male_Adult
640,0,3,male,2.061048420562944,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
641,1,1,female,4.238444906195857,C,B,Adult,P,0,4.078828900431776,Others,1,Little,female_Adult
642,0,3,female,3.32862668882732,S,N,Child,D,0,2.396079697380563,Miss.,6,High,female_Child
643,1,3,male,4.034166299106131,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
644,1,3,female,2.957942136638392,C,N,Child,D,0,2.396079697380563,Miss.,4,Moderate,female_Child
645,1,1,male,4.340282339965535,C,D,Adult,P,0,4.078828900431776,Mr.,2,Little,male_Adult
646,0,3,male,2.0663309725297405,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
647,1,1,male,3.56953269648137,C,A,Adult,D,0,4.078828900431776,Others,1,Little,male_Adult
648,0,3,male,2.0215475632609334,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
649,1,3,female,2.0215475632609334,S,N,Adult,C,0,2.396079697380563,Miss.,1,Little,female_Adult
650,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
651,1,2,female,3.1354942159291497,S,N,Teen,D,0,2.8310588265196923,Miss.,2,Little,female_Teen
652,0,3,male,2.132188154488383,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
653,1,3,female,2.0578603336462318,Q,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
654,0,3,female,1.9095425048844386,Q,N,Teen,D,0,2.396079697380563,Miss.,1,Little,female_Teen
655,0,2,male,4.297285406218791,S,N,Adult,S,0,2.8310588265196923,Mr.,3,Moderate,male_Adult
656,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
657,0,3,female,2.740840023925201,Q,N,Adult,D,0,2.396079697380563,Mrs.,3,Moderate,female_Adult
658,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
659,0,1,male,4.729818490553202,C,D,Adult,D,0,4.078828900431776,Mr.,3,Moderate,male_Adult
660,1,1,male,4.895224442584928,S,N,Adult,P,0,4.078828900431776,Others,3,Moderate,male_Adult
661,0,3,male,1.9775472339984959,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
662,0,1,male,3.2421039509874077,S,E,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
663,0,3,male,2.0143428636837015,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
664,1,3,male,2.0700223197633445,S,N,Teen,S,0,2.396079697380563,Mr.,2,Little,male_Teen
665,0,2,male,4.297285406218791,S,N,Adult,S,0,2.8310588265196923,Mr.,3,Moderate,male_Adult
666,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
667,0,3,male,2.0509134580652977,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
668,0,3,male,2.0856720914304723,S,N,Adult,A,0,2.396079697380563,Mr.,1,Little,male_Adult
669,1,1,female,3.9512437185814275,S,C,Adult,D,0,4.078828900431776,Mrs.,2,Little,female_Adult
670,1,2,female,3.6635616461296463,S,N,Adult,D,0,2.8310588265196923,Mrs.,3,Moderate,female_Adult
671,0,1,male,3.9512437185814275,S,B,Adult,F,0,4.078828900431776,Mr.,2,Little,male_Adult
672,0,2,male,2.3513752571634776,S,N,Adult,C,0,2.8310588265196923,Mr.,1,Little,male_Adult
673,1,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
674,0,2,male,0.0,S,N,Adult,D,1,2.8310588265196923,Mr.,1,Little,male_Adult
675,0,3,male,2.0509134580652977,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
676,0,3,male,2.0856720914304723,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
677,1,3,female,2.286628460369784,S,N,Teen,D,0,2.396079697380563,Miss.,1,Little,female_Teen
678,0,3,female,3.8480176754522337,S,N,Adult,C,0,2.396079697380563,Mrs.,8,High,female_Adult
679,1,1,male,6.238967387173662,C,B,Adult,P,0,4.078828900431776,Mr.,2,Little,male_Adult
680,0,3,female,2.0964830075346876,Q,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
681,1,1,male,4.340282339965535,C,D,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
682,0,3,male,2.221917189926591,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
683,0,3,male,3.8480176754522337,S,N,Teen,C,0,2.396079697380563,Mr.,8,High,male_Teen
684,0,2,male,3.6635616461296463,S,N,Adult,D,0,2.8310588265196923,Mr.,3,Moderate,male_Adult
685,0,2,male,3.7276000422255353,C,N,Adult,S,0,2.8310588265196923,Mr.,4,Moderate,male_Adult
686,0,3,male,3.6810362766529106,S,N,Teen,D,0,2.396079697380563,Mr.,6,High,male_Teen
687,0,3,male,2.319520869700248,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
688,0,3,male,2.0535851271346086,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
689,1,1,female,5.353456381663085,S,B,Teen,D,0,4.078828900431776,Miss.,2,Little,female_Teen
690,1,1,male,4.04305126783455,S,B,Adult,D,0,4.078828900431776,Mr.,2,Little,male_Adult
691,1,3,female,2.5965001996654262,C,N,Child,D,0,2.396079697380563,Miss.,2,Little,female_Child
692,1,3,male,4.034166299106131,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
693,0,3,male,1.9775472339984959,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
694,0,1,male,3.279029747687948,S,N,Adult,D,0,4.078828900431776,Others,1,Little,male_Adult
695,0,2,male,2.6026896854443837,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
696,0,3,male,2.0856720914304723,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
697,1,3,female,2.0455356796500372,Q,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
698,0,1,male,4.708478296903478,C,C,Adult,D,0,4.078828900431776,Mr.,3,Moderate,male_Adult
699,0,3,male,2.0347056478384444,S,F,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
700,1,1,female,5.427260122463419,C,C,Teen,P,0,4.078828900431776,Mrs.,2,Little,female_Teen
701,1,1,male,3.2690935410288184,S,E,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
702,0,3,female,2.6709850297651974,C,N,Teen,D,0,2.396079697380563,Miss.,2,Little,female_Teen
703,0,3,male,2.046621301727582,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
704,0,3,male,2.061048420562944,S,N,Adult,D,0,2.396079697380563,Mr.,2,Little,male_Adult
705,0,2,male,3.258096538021482,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
706,1,2,female,2.6026896854443837,S,N,Adult,D,0,2.8310588265196923,Mrs.,1,Little,female_Adult
707,1,1,male,3.2690935410288184,S,E,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
708,1,1,female,5.020915603503812,S,N,Adult,D,0,4.078828900431776,Miss.,1,Little,female_Adult
709,1,3,male,2.7243040552851014,C,N,Adult,D,0,2.396079697380563,Master.,3,Moderate,male_Adult
710,1,1,female,3.902057514460064,C,C,Adult,P,0,4.078828900431776,Others,1,Little,female_Adult
711,0,1,male,3.279029747687948,S,C,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
712,1,1,male,3.9512437185814275,S,C,Adult,D,0,4.078828900431776,Mr.,2,Little,male_Adult
713,0,3,male,2.2495323569595644,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
714,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
715,0,3,male,2.0347056478384444,S,F,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
716,1,1,female,5.427260122463419,C,C,Adult,P,0,4.078828900431776,Miss.,1,Little,female_Adult
717,1,2,female,2.3513752571634776,S,E,Adult,D,0,2.8310588265196923,Miss.,1,Little,female_Adult
718,0,3,male,2.740840023925201,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
719,0,3,male,2.0509134580652977,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
720,1,2,female,3.4965075614664802,S,N,Child,D,0,2.8310588265196923,Miss.,2,Little,female_Child
721,0,3,male,1.9536231841196134,S,N,Teen,D,0,2.396079697380563,Mr.,2,Little,male_Teen
722,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
723,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
724,1,1,male,3.9721769282478934,S,E,Adult,D,0,4.078828900431776,Mr.,2,Little,male_Adult
725,0,3,male,2.1590033645160216,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
726,1,2,female,3.044522437723423,S,N,Adult,D,0,2.8310588265196923,Mrs.,4,Moderate,female_Adult
727,1,3,female,2.0460786380107145,Q,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
728,0,2,male,3.258096538021482,S,N,Adult,D,0,2.8310588265196923,Mr.,2,Little,male_Adult
729,0,3,female,2.0700223197633445,S,N,Adult,S,0,2.396079697380563,Miss.,2,Little,female_Adult
730,1,1,female,5.353456381663085,S,B,Adult,D,0,4.078828900431776,Miss.,1,Little,female_Adult
731,0,3,male,2.933191755079093,C,N,Child,D,0,2.396079697380563,Mr.,1,Little,male_Child
732,0,2,male,0.0,S,N,Adult,D,1,2.8310588265196923,Mr.,1,Little,male_Adult
733,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
734,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
735,0,3,male,2.7788192719904172,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
736,0,3,female,3.5373295559867355,S,N,Adult,W,0,2.396079697380563,Mrs.,5,Moderate,female_Adult
737,1,1,male,6.238967387173662,C,B,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
738,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
739,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
740,1,1,male,3.4011973816621555,S,D,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
741,0,1,male,4.367547313409047,S,C,Adult,D,0,4.078828900431776,Mr.,2,Little,male_Adult
742,1,1,female,5.569774778140797,C,B,Adult,P,0,4.078828900431776,Miss.,5,Moderate,female_Adult
743,0,3,male,2.7788192719904172,S,N,Adult,D,0,2.396079697380563,Mr.,2,Little,male_Adult
744,1,3,male,2.0700223197633445,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
745,0,1,male,4.2626798770413155,S,B,Adult,W,0,4.078828900431776,Others,3,Moderate,male_Adult
746,0,3,male,3.0081547935525483,S,N,Teen,C,0,2.396079697380563,Mr.,3,Moderate,male_Teen
747,1,2,female,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Miss.,1,Little,female_Adult
748,0,1,male,3.9721769282478934,S,D,Teen,D,0,4.078828900431776,Mr.,2,Little,male_Teen
749,0,3,male,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
750,1,2,female,3.1354942159291497,S,N,Child,D,0,2.8310588265196923,Miss.,3,Moderate,female_Child
751,1,3,male,2.5237266416375825,S,E,Child,D,0,2.396079697380563,Master.,2,Little,male_Child
752,0,3,male,2.2512917986064953,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
753,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
754,1,2,female,4.174387269895637,S,N,Adult,D,0,2.8310588265196923,Mrs.,4,Moderate,female_Adult
755,1,2,male,2.6741486494265287,S,N,Child,D,0,2.8310588265196923,Master.,3,Moderate,male_Child
756,0,3,male,2.0535851271346086,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
757,0,2,male,2.4423470353692043,S,N,Teen,D,0,2.8310588265196923,Mr.,1,Little,male_Teen
758,0,3,male,2.0856720914304723,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
759,1,1,female,4.460144413937834,S,B,Adult,D,0,4.078828900431776,Others,1,Little,female_Adult
760,0,3,male,2.6741486494265287,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
761,0,3,male,1.9636097261547143,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
762,1,3,male,1.9781283799793465,C,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
763,1,1,female,4.787491742782046,S,B,Adult,D,0,4.078828900431776,Mrs.,4,Moderate,female_Adult
764,0,3,male,2.0509134580652977,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
765,1,1,female,4.356174068347218,S,D,Adult,D,0,4.078828900431776,Mrs.,2,Little,female_Adult
766,0,1,male,3.6788291182604347,C,N,Adult,D,0,4.078828900431776,Others,1,Little,male_Adult
767,0,3,female,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
768,0,3,male,3.184284380098582,Q,N,Adult,D,0,2.396079697380563,Mr.,2,Little,male_Adult
769,0,3,male,2.1237574254543468,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
770,0,3,male,2.2512917986064953,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
771,0,3,male,2.061048420562944,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
772,0,2,female,2.3513752571634776,S,E,Adult,S,0,2.8310588265196923,Mrs.,1,Little,female_Adult
773,0,3,male,1.9775472339984959,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
774,1,2,female,3.1354942159291497,S,N,Adult,D,0,2.8310588265196923,Mrs.,5,Moderate,female_Adult
775,0,3,male,2.0476928433652555,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
776,0,3,male,2.0476928433652555,Q,F,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
777,1,3,female,2.5237266416375825,S,N,Child,D,0,2.396079697380563,Miss.,1,Little,female_Child
778,0,3,male,2.0460786380107145,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
779,1,1,female,5.353456381663085,S,B,Adult,D,0,4.078828900431776,Mrs.,2,Little,female_Adult
780,1,3,female,1.9781283799793465,C,N,Child,D,0,2.396079697380563,Miss.,1,Little,female_Child
781,1,1,female,4.04305126783455,S,B,Teen,D,0,4.078828900431776,Mrs.,2,Little,female_Teen
782,0,1,male,3.4011973816621555,S,D,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
783,0,3,male,3.1548704948922883,S,N,Adult,W,0,2.396079697380563,Mr.,4,Moderate,male_Adult
784,0,3,male,1.9530276168241774,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
785,0,3,male,1.9810014688665833,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
